source_doi,total_citations,policy_document_id,source_title,document_title,published_on,document_url,type,subtype,country,topics,classifications
https://dx.doi.org/10.1089/apc.2013.0105,2.0,nygov-107f59c7c042d0177f48713c3cffb5ba,New York State,"Jurisdiction Level Differences in HIV Diagnosis, Retention",2013-12-31,https://www.health.ny.gov/diseases/aids/ending_the_epidemic/docs/key_resources/care_committee/linkage_retention_and_vls/jurisdiction_level_differences.pdf,government,,USA,Animal viral diseases; HIV/AIDS; Management of HIV/AIDS,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1089/apc.2013.0105,2.0,who-c310c366e1f988b815e01bf4ab1e55fa,World Health Organization,Monitoring of HIV treatment in seven countries in the WHO Region of the Americas,2018-03-26,https://apps.who.int/iris/handle/10665/271761,igo,healthcare agency,IGO,Management of HIV/AIDS; HIV/AIDS; CD4,health; health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1098/rspb.2000.0961,2.0,who-3e191cbc8df8853ced090aeb4ee8cd24,World Health Organization,"WHO manual for surveillance of human transmissible spongiform encephalopathies, including variant Creutzfeldt-Jakob disease",2012-06-16,http://apps.who.int/iris/handle/10665/42656,igo,healthcare agency,IGO,Health; Transmissible spongiform encephalopathy; Creutzfeldt–Jakob disease,health; science and technology>natural science>biology; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1098/rspb.2000.0961,2.0,who-6e8181dab0edd76f4c18c8da57cadcfe,World Health Organization,"The revision of the surveillance case definition for Variant Creutzfeldt-Jakob disease (‎vCJD)‎ : report of a WHO consultation, Edinburgh, United Kingdom 17 May 2001",2012-06-17,https://apps.who.int/iris/handle/10665/67341,igo,healthcare agency,IGO,Creutzfeldt–Jakob disease; Transmissible spongiform encephalopathy; Variant Creutzfeldt–Jakob disease,health; science and technology>natural science>biology; science and technology>natural science>biology>genetics
https://dx.doi.org/10.1038/s41598-018-19757-5,1.0,who-6a530cf5ca0b28db255e709069c83b45,World Health Organization,Optimizing active case-finding for tuberculosis: Implementation lessons from South-East Asia,2021-07-22,https://apps.who.int/iris/handle/10665/343105,igo,healthcare agency,IGO,Tuberculosis; GeneXpert MTB/RIF; Screening (medicine),health>diseases and conditions; health; science and technology
https://dx.doi.org/10.1038/srep18585,2.0,sciensano-0c646fa4354cc6c6f786da6f4630fc6c,Sciensano,"Infectieziekten bij kinderen, die voorkomen kunnen worden door vaccinatie. Jaarrapport 2015",2017-01-13,https://www.sciensano.be/en/biblio/infectieziekten-bij-kinderen-die-voorkomen-kunnen-worden-door-vaccinatie-jaarrapport-2015,government,healthcare agency,Belgium,Vaccine-preventable diseases; Hepatitis B; Measles,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1038/srep18585,2.0,sciensano-d6fc83708b423e933c265491508635f2,Sciensano,Maladies infectieuses pédiatriques à prévention vaccinale. Rapport annuel 2015,2017-01-13,https://www.sciensano.be/en/biblio/maladies-infectieuses-pediatriques-a-prevention-vaccinale-rapport-annuel-2015,government,healthcare agency,Belgium,Polio eradication; Whooping cough; Medical humanities,health>diseases and conditions>communicable disease>virus disease; health; health>diseases and conditions
https://dx.doi.org/10.1089/aid.2006.22.240,1.0,nice-eca1723ed17559ddf0d6be29d6507833,NICE,Cabotegravir with rilpivirine for treating HIV-1,2022-01-05,https://www.nice.org.uk/guidance/ta757,government,healthcare agency,UK,Rilpivirine; Management of HIV/AIDS; Cabotegravir,science and technology>biomedical science>pharmacology; health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions
https://dx.doi.org/10.1016/j.vaccine.2008.12.032,2.0,worldbank-2ba628c5c128c30be7fa70a621de6759,World Bank,"A Cost–Benefit Analysis of Cholera Vaccination Programs in Beira, Mozambique",2012-03-30,https://openknowledge.worldbank.org/handle/10986/4502,igo,development bank,IGO,Cost–benefit analysis; Externality; Vaccine,health; health>diseases and conditions; science and technology
https://dx.doi.org/10.1016/j.vaccine.2008.12.032,2.0,worldbank-4d9aec5bc938f99e8a59c5c51dbb7ae5,World Bank,"A Cost–Benefit Analysis of Cholera Vaccination Programs in Beira, Mozambique",2009-06-30,https://hdl.handle.net/10986/4502,igo,development bank,IGO,Cost–benefit analysis; Externality; Vaccine,health; health>diseases and conditions; science and technology
https://dx.doi.org/10.1016/j.watres.2013.06.001,8.0,cityofminneapolis-d3351d9c13e4328c1c8597506f760590,City of Minneapolis,Minneapolis Stormwater Pathogen Toolbox,2022-10-19,https://www2.minneapolismn.gov/media/content-assets/www2-documents/departments/Minneapolis-Pathogen-Toolbox_508-compliant.pdf,government,city,USA,Indicator bacteria; Combined sewer; Storm drain,environment>natural resources>water; health>diseases and conditions; health>diseases and conditions>illness
https://dx.doi.org/10.1016/j.watres.2013.06.001,8.0,environmentnz-a05287caeb016c650339362e7c64afe5,Ministry for the Environment,Issues in setting secondary contact recreation guidelines for New Zealand freshwaters (E.Coli),2013-10-24,https://environment.govt.nz/publications/issues-in-setting-secondary-contact-recreation-guidelines-for-new-zealand-freshwaters-e-coli/,government,,New Zealand,Campylobacteriosis; Campylobacter; Sampling (statistics),environment>natural resources>water; environment; health
https://dx.doi.org/10.1016/j.watres.2013.06.001,8.0,epagov-e58852c2ffc642958001de766b0da56b,EPA,2017 5-Year Review of the 2012 Recreational Water Quality criteria,2018-05-01,https://www.epa.gov/sites/default/files/2018-05/documents/2017-5year-review-rwqc.pdf,government,agency,USA,Antimicrobial resistance; Clean Water Act; Water quality,science and technology>natural science>biology; environment>natural resources>water; science and technology>natural science>biology>genetics
https://dx.doi.org/10.1016/j.watres.2013.06.001,8.0,foodgovuk-030e143c99753f13c460fdb9a734c3f9,Food Standards Agency,Review of approaches for establishing exclusion zones for shellfish harvesting around sewage discharge points | Food Standards Agency,2015-05-01,https://www.food.gov.uk/research/foodborne-disease/review-of-approaches-for-establishing-exclusion-zones-for-shellfish-harvesting-around-sewage-discharge-points,government,food and drug safety,UK,Sewage treatment; Membrane bioreactor; Secondary treatment,environment>natural resources>water; health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/j.watres.2013.06.001,8.0,governmentofcanada-2fb63c18db8d578e7e027339b1b7578e,Government of Canada,Guidelines for Canadian drinking water quality : microbiological pathogens and biological hazards : guideline technical document.: H144-118/2023E-PDF Publications - Canada.ca,2023-01-01,http://publications.gc.ca/site/eng/9.927511/publication.html,government,,Canada,Shigatoxigenic and verotoxigenic Escherichia coli; Enterovirus; Naegleria fowleri,health>diseases and conditions>illness; health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/j.watres.2013.06.001,8.0,governmentofcanada-ded1639b0fd2ab6038d4952dd8c8b4c0,Government of Canada,Guidelines for Canadian recreational water quality : understanding and managing risks in recreational waters : guideline technical document.: H144-116/2023E-PDF Publications - Canada.ca,2023-02-01,http://publications.gc.ca/site/eng/9.918699/publication.html,government,,Canada,Water quality; Indicator bacteria; Environmental monitoring,environment>natural resources>water; environment>environmental pollution; environment
https://dx.doi.org/10.1016/j.watres.2013.06.001,8.0,gpogov-15f5258261ce008032012c9d1709dbb8,Government Publishing Office (GPO),The impacts of climate change on human health in the United States : a scientific assessment /,2016-04-22,https://purl.fdlp.gov/GPO/gpo68498,government,,USA,Effects of global warming; Disease; Mental disorder,health; environment; weather
https://dx.doi.org/10.1016/j.watres.2013.06.001,8.0,randcorporation-88594db4de0b7c397a09b3c50570c361,RAND Corporation,The Health Risks of Bathing in Recreational Waters,2014-08-14,https://www.rand.org/pubs/research_reports/RR698.html,think tank,research center,USA,Meta-analysis; Water; Water pollution,health; environment; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/j.vaccine.2008.07.098,2.0,aspehhsgovus-294f727aefe7c3d31b6feab2bba013f9,ASPE,A Review and Analysis of Economic Models of Prevention Benefits,2012-09-20,https://aspe.hhs.gov/reports/review-analysis-economic-models-prevention-benefits-0,government,,USA,Congressional Budget Office; Disability-adjusted life year; Quality-adjusted life year,health; health>diseases and conditions; science and technology
https://dx.doi.org/10.1016/j.vaccine.2008.07.098,2.0,kce-beafcfa334bd7c891491a9a540e34f3a,Belgian Health Care Knowledge Centre,Cost-effectiveness analysis of HPV vaccination of boys in Belgium,2019-01-01,https://kce.fgov.be/en/cost-effectiveness-analysis-of-hpv-vaccination-of-boys-in-belgium,government,healthcare agency,Belgium,Gardasil; Human papillomavirus infection; Genital wart,health; health>diseases and conditions>communicable disease>virus disease; health>health treatment>preventative medicine
https://dx.doi.org/10.1093/oxfordjournals.aje.a114747,1.0,who-849bae7f07590715d421d39160298b44,World Health Organization,Human monkeypox: secondary attack rates,2018-03-25,https://apps.who.int/iris/handle/10665/264589,igo,healthcare agency,IGO,Monkeypox; Infection; Transmission (medicine),health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1086/319604,3.0,cdc-8ae666c8f8ba52f3e0a6062aaa64ac9e,Centers for Disease Control and Prevention (CDC),"Impact of the Pneumococcal Conjugate Vaccine and Antibiotic Use on Nasopharyngeal Colonization by Antibiotic Nonsusceptible Streptococcus pneumoniae — Alaska, 2000–2010",2015-11-01,https://stacks.cdc.gov/view/cdc/34949,government,healthcare agency,USA,Pneumococcal conjugate vaccine; Streptococcus pneumoniae; Minimum inhibitory concentration,health; health>diseases and conditions; science and technology
https://dx.doi.org/10.1086/319604,3.0,cdc-b76b41eb3d0dd7dde7470e0aa92e37f4,Centers for Disease Control and Prevention (CDC),"Effect of the 13-valent Pneumococcal Conjugate Vaccine on Nasopharyngeal Colonization by Streptococcus pneumoniae — Alaska, 2008–2012",2013-11-23,https://stacks.cdc.gov/view/cdc/34136,government,healthcare agency,USA,Health; Vaccination; Public health,health>diseases and conditions; health; health>health treatment>preventative medicine>vaccines
https://dx.doi.org/10.1086/319604,3.0,resourcesforthefuture-bf3baf27b4b9355b068d6cdae54fed75,Resources for the Future,Extending the Cure: Policy responses to the growing threat of antibiotic resistance,2007-03-23,https://www.rff.org/publications/reports/extending-the-cure-policy-responses-to-the-growing-threat-of-antibiotic-resistance/,think tank,,USA,Antimicrobial resistance; Antibiotic; Methicillin-resistant Staphylococcus aureus,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.1097/00001648-199507000-00009,2.0,ntphhs-5e2425a9d1674e24ead499b207fe816c,National Toxicology Program,Human Immunodeficiency Virus Type 1 (HIV-1),2016-08-05,https://ntp.niehs.nih.gov/ntp/roc/monographs/hiv_final201608_508.pdf,think tank,,USA,Structure and genome of HIV; HIV; Virus,health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology; health>diseases and conditions
https://dx.doi.org/10.1097/00001648-199507000-00009,2.0,whoiarc-58fa41cc589e03bacb7a13679c9d49dc,IARC,Human Immunodeficiency Viruses and Human T-Cell Lymphotropic Viruses,2008-10-28,https://publications.iarc.fr/Book-And-Report-Series/Iarc-Monographs-On-The-Identification-Of-Carcinogenic-Hazards-To-Humans/Human-Immunodeficiency-Viruses-And-Human-T-Cell-Lymphotropic-Viruses-1996,igo,healthcare agency,IGO,Structure and genome of HIV; Simian immunodeficiency virus; Retrovirus,science and technology>natural science>biology; science and technology>natural science>biology>genetics; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1007/s12561-011-9040-7,2.0,govdeptsspain-c9eed2cc9eff77998a0df11dfa5086c8,Government of Spain,Revisión De Beneficios Fiscales 2021,2022-03-30,https://www.hacienda.gob.es/Documentacion/Publico/GabineteMinistro/Varios/31-03-22-Informe-Revision-Beneficios-Fiscales-2021.pdf,government,,Spain,Foundation (nonprofit); Tax; Corporate tax,"education; economy, business and finance>economy; education>school>further education"
https://dx.doi.org/10.1007/s12561-011-9040-7,2.0,who-94167745bcfc5f13880a542f2aa8593b,World Health Organization,"Guideline on when to start antiretroviral therapy and on pre-exposure prophylaxis for HIV, web supplement: annex 2: evidence to decision-making tables and supporting evidence",2015-10-21,https://apps.who.int/iris/handle/10665/189977,igo,healthcare agency,IGO,HIV/AIDS; Management of HIV/AIDS; Breastfeeding and HIV,health; health>diseases and conditions>communicable disease>virus disease; health>health treatment
